"env","plant","harv","lat","lon","block","row","col","gen","yield"
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,17,3,"G115",4752
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,13,1,"G116",5106
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,20,2,"G116",4386
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,20,3,"G116",4638
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,17,1,"G117",5508
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,24,2,"G117",4812
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,24,3,"G117",4986
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,18,1,"G118",5214
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,25,2,"G118",4632
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,25,3,"G118",5070
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,11,1,"G016",5640
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,18,2,"G016",4872
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,18,3,"G016",5288
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,36,1,"G018",5508
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,6,2,"G018",5148
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,6,3,"G018",4710
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,28,1,"G019",5190
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,35,2,"G019",5964
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,35,3,"G019",5646
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,24,1,"G025",5148
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,31,2,"G025",5022
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,31,3,"G025",5226
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,34,1,"G027",4860
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,4,2,"G027",5022
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,4,3,"G027",4968
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,26,1,"G032",4680
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,33,2,"G032",4950
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,33,3,"G032",5028
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,27,1,"G038",5190
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,34,2,"G038",5178
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,34,3,"G038",5256
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,35,1,"G040",4668
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,5,2,"G040",4794
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,5,3,"G040",4974
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,33,1,"G043",4956
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,3,2,"G043",4824
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,3,3,"G043",5346
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,2,1,"G047",5514
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,9,2,"G047",4926
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,9,3,"G047",5520
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,19,1,"C049",NA
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,26,2,"C049",NA
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,26,3,"C049",NA
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,7,1,"G050",4488
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,14,2,"G050",4506
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,14,3,"G050",4890
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,23,1,"G051",5154
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,30,2,"G051",5130
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,30,3,"G051",5382
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,14,1,"G052",4836
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,21,2,"G052",4902
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,21,3,"G052",4608
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,22,1,"C054",5178
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,29,2,"C054",5280
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,29,3,"C054",5418
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,32,1,"G059",4800
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,2,2,"G059",4560
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,2,3,"G059",5076
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,37,1,"G060",5538
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,7,2,"G060",5460
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,7,3,"G060",5382
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,1,1,"G067",4926
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,8,2,"G067",5316
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,8,3,"G067",5346
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,8,1,"G072",5268
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,15,2,"G072",4878
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,15,3,"G072",5105
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,9,1,"G074",5196
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,16,2,"G074",4866
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,16,3,"G074",4794
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,31,1,"G079",5604
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,1,2,"G079",4758
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,1,3,"G079",5142
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,3,1,"G083",5118
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,10,2,"G083",4842
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,10,3,"G083",4668
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,20,1,"C084",4800
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,27,2,"C084",4884
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,27,3,"C084",4752
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,21,1,"G088",5844
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,28,2,"G088",5724
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,28,3,"G088",5700
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,30,1,"G090",5994
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,37,2,"G090",6024
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,37,3,"G090",6390
"E23","2020-10-14","2021-02-11",-22.085,-54.804,1,5,1,"G093",5406
"E23","2020-10-14","2021-02-11",-22.085,-54.804,2,12,2,"G093",5088
"E23","2020-10-14","2021-02-11",-22.085,-54.804,3,12,3,"G093",5406
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,2,1,"G002",4260
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,23,2,"G002",3882
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,23,3,"G002",3534
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,26,1,"G003",3486
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,4,2,"G003",3654
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,4,3,"G003",3744
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,6,1,"G102",4248
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,27,2,"G102",4236
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,27,3,"G102",3558
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,7,1,"G103",4290
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,28,2,"G103",4158
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,28,3,"G103",3834
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,13,1,"G104",3648
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,34,2,"G104",4068
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,34,3,"G104",3276
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,17,1,"G106",3870
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,38,2,"G106",3846
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,38,3,"G106",3498
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,22,1,"G107",4386
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,43,2,"G107",4800
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,43,3,"G107",4602
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,35,1,"G108",3678
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,13,2,"G108",3114
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,13,3,"G108",3198
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,36,1,"G109",4188
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,14,2,"G109",3720
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,14,3,"G109",3264
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,37,1,"G110",4008
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,15,2,"G110",4182
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,15,3,"G110",3504
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,40,1,"G111",3180
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,18,2,"G111",3192
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,18,3,"G111",2988
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,32,1,"G018",3324
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,10,2,"G018",4014
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,10,3,"G018",3624
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,20,1,"G019",4176
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,41,2,"G019",3456
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,41,3,"G019",3918
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,12,1,"G025",4014
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,33,2,"G025",3720
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,33,3,"G025",3546
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,29,1,"G027",3354
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,7,2,"G027",3168
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,7,3,"G027",3582
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,18,1,"G038",4374
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,39,2,"G038",4332
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,39,3,"G038",3780
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,39,1,"G039",3522
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,17,2,"G039",3450
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,17,3,"G039",3384
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,28,1,"G040",3138
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,6,2,"G040",4086
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,6,3,"G040",3336
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,27,1,"G043",3558
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,5,2,"G043",3450
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,5,3,"G043",3630
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,43,1,"G044",3108
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,21,2,"G044",2844
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,21,3,"G044",2958
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,1,1,"G047",3774
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,22,2,"G047",4626
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,22,3,"G047",4050
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,8,1,"C049",NA
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,29,2,"C049",NA
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,29,3,"C049",NA
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,11,1,"G051",4296
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,32,2,"G051",4812
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,32,3,"G051",4272
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,5,1,"G052",3852
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,26,2,"G052",4110
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,26,3,"G052",4062
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,21,1,"C054",3564
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,42,2,"C054",3840
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,42,3,"C054",3540
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,30,1,"G055",3768
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,8,2,"G055",3936
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,8,3,"G055",3654
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,10,1,"G056",3372
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,31,2,"G056",4266
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,31,3,"G056",3540
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,31,1,"G057",4140
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,9,2,"G057",4002
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,9,3,"G057",3246
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,25,1,"G058",3378
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,3,2,"G058",3270
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,3,3,"G058",3162
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,24,1,"G059",3660
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,2,2,"G059",3528
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,2,3,"G059",3660
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,41,1,"G060",4260
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,19,2,"G060",4806
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,19,3,"G060",4374
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,38,1,"G061",4002
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,16,2,"G061",3720
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,16,3,"G061",3258
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,42,1,"G062",3300
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,20,2,"G062",3342
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,20,3,"G062",3318
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,19,1,"G074",4320
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,40,2,"G074",4392
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,40,3,"G074",4518
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,34,1,"G079",4764
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,12,2,"G079",3618
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,12,3,"G079",4038
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,3,1,"G083",4758
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,24,2,"G083",3918
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,24,3,"G083",4254
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,9,1,"C084",4272
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,30,2,"C084",4626
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,30,3,"C084",4302
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,15,1,"G086",3744
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,36,2,"G086",4326
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,36,3,"G086",3720
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,14,1,"G087",4296
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,35,2,"G087",4422
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,35,3,"G087",4128
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,16,1,"G089",3678
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,37,2,"G089",4086
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,37,3,"G089",3720
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,23,1,"G090",3660
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,1,2,"G090",3930
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,1,3,"G090",4680
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,33,1,"G091",3978
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,11,2,"G091",4134
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,11,3,"G091",3642
"E24","2020-10-31","2021-02-28",-22.33,-53.832,1,4,1,"G093",3858
"E24","2020-10-31","2021-02-28",-22.33,-53.832,2,25,2,"G093",4272
"E24","2020-10-31","2021-02-28",-22.33,-53.832,3,25,3,"G093",3750
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,4,1,"G002",4392
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,14,2,"G002",3804
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,14,3,"G002",4368
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,44,1,"G003",3762
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,3,2,"G003",4080
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,3,3,"G003",4440
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,7,1,"G010",4620
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,17,2,"G010",4794
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,17,3,"G010",5046
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,18,1,"G102",4020
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,28,2,"G102",3684
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,28,3,"G102",3756
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,34,1,"G106",NA
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,44,2,"G106",NA
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,44,3,"G106",NA
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,39,1,"G107",4752
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,49,2,"G107",3978
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,49,3,"G107",4908
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,19,1,"G112",4758
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,29,2,"G112",4608
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,29,3,"G112",4746
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,15,1,"G114",5082
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,25,2,"G114",4998
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,25,3,"G114",5352
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,12,1,"G115",4758
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,22,2,"G115",4926
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,22,3,"G115",5011.34
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,16,1,"G116",4608
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,26,2,"G116",4530
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,26,3,"G116",4914
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,20,1,"G117",4896
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,30,2,"G117",4806
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,30,3,"G117",4782
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,24,1,"G118",4962
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,34,2,"G118",4794
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,34,3,"G118",4788
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,46,1,"G119",4386
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,5,2,"G119",4614
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,5,3,"G119",5214
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,21,1,"G120",4668
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,31,2,"G120",4314
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,31,3,"G120",4272
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,22,1,"G121",4674
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,32,2,"G121",4260
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,32,3,"G121",4248
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,23,1,"G122",4182
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,33,2,"G122",3912
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,33,3,"G122",3984
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,36,1,"G123",4626
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,46,2,"G123",4236
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,46,3,"G123",4584
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,41,1,"G124",4482
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,51,2,"G124",4380
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,51,3,"G124",5082
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,51,1,"G125",4056
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,10,2,"G125",4248
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,10,3,"G125",4428
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,53,1,"G126",NA
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,52,2,"G126",4019.14
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,52,3,"G126",4172.99
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,52,1,"G013",NA
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,53,2,"G013",3738.59
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,53,3,"G013",4781.72
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,14,1,"G016",4752
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,24,2,"G016",4806
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,24,3,"G016",4794
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,49,1,"G018",3810
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,8,2,"G018",4254
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,8,3,"G018",4452
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,38,1,"G019",4134
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,48,2,"G019",4134
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,48,3,"G019",4044
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,30,1,"G025",4584
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,40,2,"G025",4248
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,40,3,"G025",4500
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,47,1,"G027",2862
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,6,2,"G027",2106
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,6,3,"G027",3348
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,6,1,"G028",4464
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,16,2,"G028",5070
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,16,3,"G028",4518
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,35,1,"G032",4512
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,45,2,"G032",4308
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,45,3,"G032",4404
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,48,1,"G040",3852
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,7,2,"G040",4092
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,7,3,"G040",4158
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,45,1,"G043",4248
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,4,2,"G043",4014
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,4,3,"G043",4422
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,2,1,"G047",4026
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,12,2,"G047",4338
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,12,3,"G047",4722
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,25,1,"C049",NA
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,35,2,"C049",NA
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,35,3,"C049",NA
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,8,1,"G050",3888
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,18,2,"G050",4140
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,18,3,"G050",4152
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,29,1,"G051",4560
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,39,2,"G051",4338
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,39,3,"G051",4668
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,17,1,"G052",4452
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,27,2,"G052",4794
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,27,3,"G052",4842
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,28,1,"C054",4824
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,38,2,"C054",4560
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,38,3,"C054",4698
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,37,1,"G056",3978
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,47,2,"G056",3774
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,47,3,"G056",3408
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,43,1,"G058",4314
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,2,2,"G058",4020
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,2,3,"G058",4458
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,42,1,"G059",4050
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,1,2,"G059",4020
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,1,3,"G059",4380
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,50,1,"G060",4446
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,9,2,"G060",4692
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,9,3,"G060",4452
"E25","2020-11-03","2021-03-03",-21.627,-55.144,1,1,1,"G067",4572
"E25","2020-11-03","2021-03-03",-21.627,-55.144,2,11,2,"G067",4848
"E25","2020-11-03","2021-03-03",-21.627,-55.144,3,11,3,"G067",5010
